"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Description (en)","Description (local)","Nutrient table name","Nutrient table code","Food group code","Food group (en)","Food group (local)","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","Missing food description","Missing food portion size","Missing food leftovers","Energy (kcal)","Fat","Satd FA","Protein","Carbohydrate","Total sugars","Non-milk extrinsic sugars","Alcohol","Fibre, water-insoluble","Fibre, water-soluble","Vitamin C","Calcium","Iron","Alpha-carotene","Beta cryptoxanthin","Beta-carotene","Biotin","Chloride","Cholesterol","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Copper","Energy (kJ)","Englyst fibre","Folate","Fructose","Glucose","Haem iron","Intrinsic and milk sugars","Iodine","Lactose","Magnesium","Maltose","Manganese","Niacin","Niacin equivalent","Nitrogen conversion factor","Non-haem iron","Other sugars (UK)","Pantothenic acid","Phosphorus","Potassium","Retinol","Riboflavin","Selenium","Sodium","Southgate fibre","Starch","Sucrose","Thiamin","Total carotene","Total nitrogen","Trans FA","Tryptophan/60","Vitamin A","Vitamin B12","Vitamin B6","Vitamin D","Vitamin E","Water","Zinc","CO₂ emissions"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","1","Breakfast","4","Cheese","CHED","Cheddar cheese","Cheddar cheese","NDNS","654","28","Other cheese: edam, cheddar","Other cheese: edam, cheddar","false","N/A","31.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/chesl/chesl4.jpg","0.00","N/A","31.00","true","N/A","N/A","N/A","128.96","10.82","6.72","7.87","0.03","0.03","0.00","0.00","N/A","N/A","0.00","229.09","0.09","0.00","0.00","43.71","1.24","313.10","30.07","2.60","0.07","0.16","0.19","534.75","0.00","9.61","0.00","0.00","0.00","0.03","9.30","0.03","8.99","0.00","0.01","0.03","2.14","1.98","0.09","N/A","0.16","156.55","23.25","112.84","0.12","1.86","217.00","N/A","0.00","0.00","0.01","43.71","1.24","0.45","2.11","120.28","0.74","0.03","0.09","0.16","11.35","1.27","344.10"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","1","Breakfast","5","Coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","267.04","N/A","0.00","N/A","267.04","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","8.01","0.27","0.00","0.00","0.00","8.01","8.01","0.00","0.00","0.00","0.00","0.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.67","0.00","26.70","0.00","0.00","2.40","2.40","16.69","0.27","N/A","0.00","21.36","320.44","0.00","0.03","0.00","2.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","261.16","0.27","56.08"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","1","Breakfast","6","associated food prompt","CASU","Caster sugar","Caster sugar","NDNS","2205","83","Table sugar: demerara, white","Table sugar: demerara, white","false","N/A","37.00","N/A","0.00","N/A","37.00","true","N/A","N/A","N/A","145.78","0.00","0.00","0.00","37.00","38.85","38.85","0.00","N/A","N/A","0.00","1.85","0.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","621.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.37","0.00","0.00","0.00","0.00","2.31","0.04","N/A","0.00","0.00","1.85","0.00","0.00","0.00","1.85","0.00","0.00","38.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.04","14.06"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","1","Breakfast","7","associated food prompt","WMIH","Whole milk","Whole milk","NDNS","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","Whole milks: includes longlife whole, dried whole & any soya or goats milk","false","N/A","50.86","N/A","0.00","N/A","50.86","true","N/A","N/A","N/A","32.04","1.98","1.23","1.73","1.98","1.98","0.00","0.00","N/A","N/A","1.02","59.00","0.00","0.00","0.00","12.21","1.02","45.78","6.61","0.46","0.01","0.05","0.00","138.86","0.00","2.03","0.00","0.00","0.00","1.98","9.66","1.98","5.09","0.00","0.00","0.10","0.36","3.25","0.00","N/A","0.25","47.30","77.31","18.31","0.11","0.51","22.38","N/A","0.00","0.00","0.02","12.21","0.25","0.04","0.25","20.35","0.41","0.05","0.00","0.05","44.46","0.20","80.37"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","2","Evening meal","1","Lamb hot pot ","LHOP","Lamb hot pot / casserole","Lamb hot pot / casserole","NDNS","9822","42","Lamb and lamb dishes","Lamb and lamb dishes","true","N/A","233.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/chicken_sauce/m336.jpg","0.00","N/A","233.00","true","N/A","N/A","N/A","286.59","10.72","4.75","28.19","20.50","4.19","0.00","0.00","N/A","N/A","17.48","37.28","2.80","314.55","20.97","1169.66","2.33","319.21","95.53","3.31","0.28","0.79","0.21","1202.28","2.10","55.92","1.17","1.40","0.70","4.19","13.98","0.00","53.59","0.00","0.23","8.62","10.95","20.50","2.10","N/A","1.40","300.57","838.80","34.95","0.33","2.33","212.03","2.56","16.31","1.63","0.35","1337.42","4.43","0.65","6.06","258.63","2.10","0.70","0.79","1.40","168.93","3.50","1561.10"
"7c8cb0f2-fafa-4a88-9e28-7a6bd6da50ba","LBD04","2018-08-07T09:53:22.223Z","2018-08-07T09:57:22.330Z","4 min","2","Evening meal","2","Water ","TWTR","Water (from tap, including filtered)","Water (from tap, including filtered)","NDNS","5000","90","Water","Water","false","N/A","292.42","N/A","0.00","N/A","292.42","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.28","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","292.42","0.00","0.00"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","1","eggs","SEGS","Scrambled eggs","Scrambled eggs","NDNS","782","37","Eggs: whole egg, white, yolk, dried, boiled, fried, scrambled, omelette, poached","Eggs: whole egg, white, yolk, dried, boiled, fried, scrambled, omelette, poached","false","N/A","113.50","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/eggs_scrambled/PScrEgg6.jpg","0.00","N/A","113.50","true","N/A","N/A","N/A","157.77","10.78","3.20","14.76","0.57","0.57","0.00","0.00","N/A","N/A","0.23","68.10","1.93","0.00","0.00","2.27","22.70","216.79","398.39","4.02","0.15","1.50","0.06","659.44","0.00","24.97","0.00","0.00","0.00","0.57","61.29","0.57","15.89","0.00","0.03","0.11","3.86","7.99","1.93","N/A","1.14","215.65","186.14","147.55","0.49","26.11","180.47","N/A","0.00","0.00","0.07","2.27","2.38","0.02","3.97","147.55","3.18","0.11","3.58","1.48","85.35","1.36","557.29"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","2","strawberry","FROS","Strawberries, frozen","Strawberries, frozen","NDNS","2155","73","Fresh fruit","Fresh fruit","false","N/A","30.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/Strawb_asserved/straw23.jpg","0.00","N/A","30.00","true","N/A","N/A","N/A","9.90","0.03","0.00","0.21","2.34","2.34","0.00","0.00","N/A","N/A","14.40","5.70","0.30","0.00","0.00","2.40","0.30","5.40","0.00","0.01","0.01","0.01","0.01","42.00","0.36","6.00","1.23","1.05","0.00","2.34","2.70","0.00","3.90","0.00","0.06","0.18","0.21","1.88","0.30","N/A","0.09","7.50","51.00","0.00","0.01","0.00","0.30","0.60","0.00","0.06","0.01","2.40","0.03","0.00","0.03","0.30","0.00","0.03","0.00","0.06","26.31","0.03","36.00"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","3","banana","STAB","Strawberry and banana smoothie (includes homemade)","Strawberry and banana smoothie (includes homemade)","NDNS","10747","86","Fruit juices e.g. fresh orange juice","Fruit juices e.g. fresh orange juice","false","N/A","488.50","N/A","0.00","N/A","488.50","true","N/A","N/A","N/A","239.37","0.98","0.20","2.93","59.60","57.15","41.03","0.00","N/A","N/A","104.54","53.74","1.47","0.00","19.54","63.51","4.89","122.13","0.00","0.15","0.15","0.20","0.20","1030.74","3.91","58.62","22.96","16.12","0.00","16.12","19.54","0.00","68.39","0.00","1.12","1.95","2.44","30.58","1.47","N/A","0.98","83.05","918.38","0.00","0.15","0.00","19.54","8.30","2.44","18.07","0.15","73.28","0.49","0.00","0.49","9.77","0.00","0.49","0.00","1.47","414.74","0.49","703.44"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","4","milk","SMLK","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","292.42","N/A","0.00","N/A","292.42","true","N/A","N/A","N/A","128.67","4.97","3.13","10.23","11.40","11.40","0.00","0.00","N/A","N/A","5.85","347.98","0.00","0.00","0.00","20.47","5.85","251.48","20.47","1.14","0.03","0.15","0.00","540.98","0.00","11.70","0.00","0.00","0.00","11.40","52.64","11.40","29.24","0.00","0.00","0.29","2.05","18.66","0.00","N/A","1.46","277.80","450.33","43.86","0.64","0.00","125.74","N/A","0.00","0.00","0.09","20.47","1.46","0.20","1.75","46.79","2.05","0.29","0.00","0.29","261.42","1.17","412.31"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","5","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","239.85","N/A","0.00","N/A","239.85","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","7.20","0.24","0.00","0.00","0.00","7.20","7.20","0.00","0.00","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","0.00","23.98","0.00","0.00","2.16","2.16","14.99","0.24","N/A","0.00","19.19","287.82","0.00","0.02","0.00","2.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","234.57","0.24","50.37"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","1","Breakfast","6","associated food prompt","CTSS","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","26.65","N/A","0.00","N/A","26.65","true","N/A","N/A","N/A","11.73","0.45","0.29","0.93","1.04","1.04","0.00","0.00","N/A","N/A","0.53","31.71","0.00","0.00","0.00","1.87","0.53","22.92","1.87","0.10","0.00","0.01","0.00","49.30","0.00","1.07","0.00","0.00","0.00","1.04","4.80","1.04","2.66","0.00","0.00","0.03","0.19","1.70","0.00","N/A","0.13","25.32","41.04","4.00","0.06","0.00","11.46","N/A","0.00","0.00","0.01","1.87","0.13","0.02","0.16","4.26","0.19","0.03","0.00","0.03","23.83","0.11","37.58"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","2","Early snack or drink","1","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","239.85","N/A","0.00","N/A","239.85","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","7.20","0.24","0.00","0.00","0.00","7.20","7.20","0.00","0.00","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.40","0.00","23.98","0.00","0.00","2.16","2.16","14.99","0.24","N/A","0.00","19.19","287.82","0.00","0.02","0.00","2.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","234.57","0.24","50.37"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","2","Early snack or drink","2","associated food prompt","CTSS","Semi skimmed milk","Semi skimmed milk","NDNS","608","21","Semi-skimmed milks: includes longlife semi-skimmed","Semi-skimmed milks: includes longlife semi-skimmed","false","N/A","26.65","N/A","0.00","N/A","26.65","true","N/A","N/A","N/A","11.73","0.45","0.29","0.93","1.04","1.04","0.00","0.00","N/A","N/A","0.53","31.71","0.00","0.00","0.00","1.87","0.53","22.92","1.87","0.10","0.00","0.01","0.00","49.30","0.00","1.07","0.00","0.00","0.00","1.04","4.80","1.04","2.66","0.00","0.00","0.03","0.19","1.70","0.00","N/A","0.13","25.32","41.04","4.00","0.06","0.00","11.46","N/A","0.00","0.00","0.01","1.87","0.13","0.02","0.16","4.26","0.19","0.03","0.00","0.03","23.83","0.11","37.58"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","3","Lunch","1","rice","BRCE","Brown rice","Brown rice","NDNS","49","9","Rice","Rice","false","N/A","190.83","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/rice/RiceBo5.jpg","0.00","N/A","190.83","true","N/A","N/A","N/A","251.90","1.72","0.32","6.87","55.72","0.19","0.00","0.00","N/A","N/A","0.00","32.44","0.95","0.00","0.00","0.00","3.82","66.79","0.00","0.57","0.02","0.57","0.15","1074.37","1.72","13.36","0.00","0.00","0.00","0.19","0.00","0.00","91.60","0.00","1.76","3.82","6.11","11.35","0.95","N/A","0.57","238.54","118.31","0.00","0.00","7.63","7.63","2.86","55.34","0.19","0.21","0.00","1.14","0.00","2.29","0.00","0.00","0.19","0.00","0.19","127.86","1.34","891.18"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","3","Lunch","2","sweetcorn","SCCD","Sweetcorn, tinned","Sweetcorn, tinned","NDNS","10794","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","153.11","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/sweetcorn/Sweet6.jpg","0.00","N/A","153.11","true","N/A","N/A","N/A","142.39","1.84","0.24","4.44","28.94","9.34","3.06","0.00","N/A","N/A","1.53","6.12","0.77","0.00","275.60","33.68","0.00","597.13","0.00","0.47","0.02","0.75","0.00","606.32","2.76","30.62","0.46","0.61","0.00","6.28","3.06","0.00","35.22","0.15","0.15","2.30","3.06","9.57","0.77","N/A","0.31","120.96","336.84","0.00","0.09","0.00","413.40","3.52","19.60","7.81","0.06","168.42","0.77","0.00","0.77","27.56","0.00","0.15","0.00","0.77","110.70","0.77","382.78"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","4","Afternoon snack or drink","1","porridge","PRSS","Porridge, made with semi skimmed milk","Porridge, made with semi skimmed milk","NDNS","3797","7","Other breakfast cereals: muesli, bran flakes","Other breakfast cereals: muesli, bran flakes","false","N/A","225.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/porridge/m738.jpg","0.00","N/A","225.00","true","N/A","N/A","N/A","252.00","6.53","2.72","12.15","38.48","8.33","0.00","0.00","N/A","N/A","0.00","267.75","1.58","0.00","0.00","0.00","13.50","276.75","6.75","2.03","0.05","1.15","0.00","1064.25","1.80","22.50","0.00","0.00","0.00","8.33","51.75","8.33","72.00","0.00","1.62","0.45","2.25","14.36","1.58","N/A","1.35","355.50","470.25","38.25","0.32","4.50","85.50","N/A","30.15","0.00","0.00","0.00","2.03","0.14","1.80","38.25","0.00","0.23","0.00","0.45","167.63","1.80","582.75"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","4","Afternoon snack or drink","2","yoghurt","YGLS","Fruit yoghurt, low fat and low sugar e.g. Skyr","Fruit yoghurt, low fat and low sugar e.g. Skyr","NDNS","2700","18","Low fat yoghurt/fromage frais","Low fat yoghurt/fromage frais","false","N/A","200.00","N/A","0.00","N/A","200.00","true","N/A","N/A","N/A","104.00","0.20","0.10","10.60","16.00","16.00","0.20","0.00","N/A","N/A","0.00","320.00","0.20","0.00","0.00","0.00","2.00","504.00","0.00","0.04","0.02","0.04","0.06","444.00","0.00","10.00","0.00","3.20","0.00","15.80","106.00","9.40","32.00","0.00","0.00","0.20","2.20","12.76","0.20","N/A","1.20","302.00","494.00","4.00","0.44","4.00","142.00","0.00","0.00","0.20","0.24","0.00","1.60","0.00","2.00","4.00","0.60","0.00","0.02","0.00","176.00","1.20","480.00"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","5","Evening meal","1","lamb hot pot","LHOP","Lamb hot pot / casserole","Lamb hot pot / casserole","NDNS","9822","42","Lamb and lamb dishes","Lamb and lamb dishes","true","N/A","233.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/chicken_sauce/m336.jpg","0.00","N/A","233.00","true","N/A","N/A","N/A","286.59","10.72","4.75","28.19","20.50","4.19","0.00","0.00","N/A","N/A","17.48","37.28","2.80","314.55","20.97","1169.66","2.33","319.21","95.53","3.31","0.28","0.79","0.21","1202.28","2.10","55.92","1.17","1.40","0.70","4.19","13.98","0.00","53.59","0.00","0.23","8.62","10.95","20.50","2.10","N/A","1.40","300.57","838.80","34.95","0.33","2.33","212.03","2.56","16.31","1.63","0.35","1337.42","4.43","0.65","6.06","258.63","2.10","0.70","0.79","1.40","168.93","3.50","1561.10"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","5","Evening meal","2","white bread","WTST","Toast, white bread","Toast, white bread","NDNS","126","1","White bread/rolls","White bread/rolls","false","N/A","54.00","N/A","0.00","N/A","54.00","true","N/A","N/A","N/A","158.76","1.46","0.36","5.35","33.16","2.27","0.00","0.00","N/A","N/A","0.00","95.58","0.86","0.00","0.00","0.00","0.54","437.40","0.00","0.23","0.04","0.33","0.08","674.46","1.24","13.50","0.11","0.00","0.00","2.27","2.16","0.00","12.42","2.11","0.26","0.86","1.94","3.08","0.86","N/A","0.22","51.30","80.46","0.00","0.04","2.70","264.60","1.67","30.83","0.00","0.15","0.00","0.92","0.02","1.08","0.00","0.00","0.05","0.00","0.11","14.90","0.43","88.02"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","5","Evening meal","3","associated food prompt","BTUS","Butter, unsalted","Butter, unsalted","NDNS","852","30","Butter: includes half fat butter and other animal fats (e.g. lard)","Butter: includes half fat butter and other animal fats (e.g. lard)","false","N/A","10.60","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/butter_spread/703.jpg","0.00","N/A","10.60","true","N/A","N/A","N/A","79.29","8.76","5.65","0.07","0.06","0.06","0.00","0.00","N/A","N/A","0.00","1.91","0.00","0.00","0.00","61.59","0.00","1.91","24.49","2.00","0.06","0.17","0.00","325.95","0.00","0.00","0.00","0.00","0.00","0.06","4.03","0.06","0.21","0.00","0.00","0.00","0.01","0.68","0.00","N/A","0.01","2.44","2.86","111.94","0.01","0.00","0.85","N/A","0.00","0.00","0.00","61.59","0.01","0.29","0.01","122.22","0.03","0.00","0.10","0.21","1.57","0.00","100.70"
"0fab9775-8d76-4005-9ee8-02f9d78ee512","LBD01","2018-08-07T10:43:40.611Z","2018-08-07T10:49:04.831Z","5 min","5","Evening meal","4","coke ","REDC","Coca cola, (not diet)","Coca cola (not diet)","NDNS","7901","85","Other carbonated drinks (not diet)","Other carbonated drinks (not diet)","false","N/A","343.00","N/A","0.00","N/A","343.00","true","N/A","N/A","N/A","157.78","0.00","0.00","0.00","41.50","41.50","41.50","0.00","N/A","N/A","0.00","17.15","0.00","0.00","0.00","0.00","3.43","6.86","0.00","0.00","0.00","0.00","0.00","665.42","0.00","0.00","10.29","10.63","0.00","0.00","0.00","0.00","3.43","0.34","0.00","0.00","0.00","21.44","0.00","N/A","0.00","0.00","6.86","0.00","0.00","0.00","24.01","0.00","0.00","20.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","310.76","0.00","89.18"
"030be776-180d-47b3-a5ac-4d0a78d645b8","LBD03","2018-08-08T17:48:05.136Z","2018-08-08T18:06:53.621Z","18 min","1","Breakfast","1","Museli","MSLI","Muesli","Muesli","NDNS","212","7","Other breakfast cereals: muesli, bran flakes","Other breakfast cereals: muesli, bran flakes","false","N/A","75.00","N/A","0.00","N/A","75.00","true","N/A","N/A","N/A","262.50","4.88","0.80","7.73","50.10","12.75","7.43","0.00","N/A","N/A","0.00","69.75","2.48","0.00","0.00","0.00","4.50","202.50","1.50","2.38","0.09","1.27","0.29","1113.00","5.33","33.75","3.00","2.93","0.00","5.40","14.25","2.40","69.00","0.00","1.73","5.18","6.90","4.37","2.48","N/A","0.45","238.50","398.25","0.00","0.28","3.75","97.50","6.98","37.35","4.43","0.13","0.00","1.35","0.02","1.73","0.00","0.00","0.38","0.00","0.38","6.98","1.28","350.25"
"030be776-180d-47b3-a5ac-4d0a78d645b8","LBD03","2018-08-08T17:48:05.136Z","2018-08-08T18:06:53.621Z","18 min","1","Breakfast","2","Milk","WMLK","Whole milk","Whole milk","NDNS","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","Whole milks: includes longlife whole, dried whole & any soya or goats milk","false","N/A","177.50","N/A","0.00","N/A","177.50","true","N/A","N/A","N/A","111.83","6.92","4.30","6.04","6.92","6.92","0.00","0.00","N/A","N/A","3.55","205.90","0.00","0.00","0.00","42.60","3.55","159.75","23.08","1.62","0.04","0.18","0.00","484.59","0.00","7.10","0.00","0.00","0.00","6.92","33.73","6.92","17.75","0.00","0.00","0.36","1.24","11.32","0.00","N/A","0.89","165.08","269.81","63.90","0.39","1.78","78.10","N/A","0.00","0.00","0.05","42.60","0.89","0.12","0.89","71.00","1.42","0.18","0.00","0.18","155.14","0.71","280.46"
